dt,so2,no2,co,o3,pm10,pm2.5
2014-01-16,0.007168,0.06323,0.9956,0.001291,87.8,48.66
2014-01-17,0.006126,0.05658,0.979,0.002958,102.3,53.25
2014-01-18,0.00496,0.02374,0.2625,0.01542,57.78,24.62
2014-01-19,0.005375,0.0356,0.3792,0.005417,50.78,24.45
2014-01-20,0.004333,0.0372,0.4917,0.0045,63.0,31.17
2014-01-21,0.00921,0.02834,0.575,0.01246,102.75,63.12
2014-01-22,0.007,0.0517,0.842,0.0045,94.25,57.28
2014-01-23,0.00596,0.06024,0.7876,0.002792,58.0,37.03
2014-01-24,0.00646,0.0609,0.8667,0.001291,62.03,39.0
2014-01-25,0.004623,0.04788,0.6416,0.002958,50.4,28.12
2014-01-26,0.002666,0.02654,0.1666,0.01292,34.47,17.5
2014-01-27,0.005375,0.04837,0.4958,0.0025,36.78,20.05
2014-01-28,0.003181,0.038,0.462,0.004856,31.8,12.914
2014-01-29,0.004124,0.05258,0.8794,0.0025,42.0,19.08
2014-01-30,0.003626,0.0407,0.7876,0.007584,41.12,20.08
2014-01-31,0.002792,0.02858,0.6543,0.01058,23.2,11.164
2014-02-01,0.002125,0.03412,1.017,0.00275,24.55,12.0
2014-02-02,0.00229,0.02884,1.071,0.005627,18.92,10.836
2014-02-03,0.00204,0.01479,0.8833,0.0175,61.66,15.04
2014-02-04,0.002417,0.01163,0.6875,0.02162,34.1,10.625
2014-02-05,0.0045,0.02435,0.808,0.01187,39.72,16.88
2014-02-06,0.00429,0.03647,0.9956,0.005375,46.1,22.12
2014-02-07,0.002474,0.021,0.8,0.0127,17.88,9.43
2014-02-08,0.001,0.01604,0.25,0.0188,9.54,5.043
2014-02-09,0.001286,0.01666,0.3347,0.01974,18.05,12.44
2014-02-10,0.005264,0.01973,0.4841,0.01921,29.55,19.19
2014-02-11,0.005104,0.01979,0.4238,0.01758,15.46,9.26
2014-02-12,0.001583,0.02663,0.3958,0.01092,20.2,11.78
2014-02-13,0.001708,0.02638,0.4333,0.013336,22.12,13.414
2014-02-14,0.001041,0.02167,0.346,0.01859,16.3,10.0
2014-02-15,0.002209,0.03568,0.5293,0.00929,31.2,17.88
2014-02-16,0.004375,0.0438,0.771,0.006958,60.53,32.88
2014-02-17,0.006542,0.03296,0.7085,0.01971,72.8,41.47
2014-02-18,0.00204,0.0157,0.3333,0.02708,19.08,11.0
2014-02-19,0.002125,0.02867,0.425,0.01263,28.7,16.7
2014-02-20,0.004917,0.04034,0.825,0.0115,68.06,37.03
2014-02-21,0.00475,0.04587,0.7373,0.013664,66.56,35.62
2014-02-22,0.00575,0.0654,0.908,0.01225,88.06,48.66
2014-02-23,0.006374,0.0575,0.9585,0.014336,99.9,55.9
2014-02-24,0.01063,0.07306,1.175,0.00946,152.4,79.6
2014-02-25,0.00963,0.0865,1.275,0.006374,167.8,80.44
2014-02-26,0.007042,0.0795,1.1,0.00816,136.1,66.2
2014-02-27,0.007668,0.0744,1.096,0.010956,116.3,58.34
2014-02-28,0.007084,0.0568,0.9165,0.01772,112.7,56.6
2014-03-01,0.007084,0.06464,0.829,0.007084,92.5,43.53
2014-03-02,0.002916,0.025,0.4,0.02441,29.38,11.914
2014-03-03,0.00725,0.05884,0.6543,0.01234,61.25,26.5
2014-03-04,0.00887,0.0682,0.842,0.014206,77.5,37.25
2014-03-05,0.003708,0.02121,0.3958,0.02792,37.25,16.55
2014-03-06,0.003918,0.03017,0.421,0.02129,33.84,14.836
2014-03-07,0.003666,0.02696,0.3792,0.02367,28.58,11.914
2014-03-08,0.005043,0.04688,0.546,0.01325,39.53,18.62
2014-03-09,0.003542,0.02571,0.471,0.02213,33.66,16.67
2014-03-10,0.004044,0.04135,0.465,0.01446,35.22,15.914
2014-03-11,0.006,0.05762,0.592,0.01,46.38,23.58
2014-03-12,0.005707,0.0686,0.796,0.001959,37.66,18.33
2014-03-13,0.00396,0.02184,0.4958,0.03455,43.8,27.39
2014-03-14,0.004333,0.04434,0.55,0.0272,59.1,35.16
2014-03-24,0.00721,0.05524,0.2444,0.02504,57.1,26.17
2014-03-25,0.006374,0.0497,0.2291,0.01784,51.47,24.58
2014-03-26,0.006832,0.06076,0.4126,0.01263,64.4,30.88
2014-03-27,0.00909,0.0742,0.5415,0.01263,80.3,39.1
2014-03-28,0.008125,0.05078,0.6,0.03555,106.44,47.47
2014-03-29,0.006332,0.06143,0.421,0.01496,55.38,26.45
2014-03-30,0.00408,0.02896,0.3083,0.0343,36.97,20.45
2014-03-31,0.005833,0.071,0.5625,0.00992,61.84,27.25
2014-04-01,0.006626,0.072,0.5415,0.01383,70.94,27.3
2014-04-02,0.007374,0.0754,0.4917,0.01575,66.06,27.3
2014-04-03,0.00646,0.06445,0.3625,0.012085,55.12,24.67
2014-04-04,0.004375,0.02867,0.1125,0.02638,21.92,9.44
2014-04-05,0.004875,0.0358,0.175,0.02313,42.4,16.92
2014-04-06,0.00479,0.02008,0.1459,0.03183,41.78,13.25
2014-04-07,0.00825,0.04504,0.2834,0.02467,61.1,22.56
2014-04-08,0.007458,0.06082,0.3,0.01779,46.72,21.5
2014-04-09,0.005913,0.06885,0.4565,0.010826,65.9,38.1
2014-04-10,0.005543,0.0637,0.4583,0.01517,60.78,32.62
2014-04-11,0.005875,0.06207,0.4958,0.01675,68.2,35.28
2014-04-12,0.00625,0.07086,0.592,0.005085,75.56,37.6
2014-04-13,0.00617,0.05325,0.5083,0.024,78.0,42.1
2014-04-14,0.006332,0.0694,0.4666,0.01945,71.7,36.1
2014-04-15,0.007835,0.05612,0.3904,0.01738,75.0,41.9
2014-04-16,0.010086,0.06027,0.687,0.01634,147.6,79.4
2014-04-17,0.007168,0.0637,0.5044,0.01929,88.2,45.84
2014-04-18,0.00529,0.0509,0.2876,0.02487,61.9,34.88
2014-04-19,0.004166,0.02855,0.1459,0.03433,40.97,22.88
2014-04-20,0.005085,0.0268,0.10834,0.0406,46.5,23.83
2014-04-21,0.00646,0.0503,0.2333,0.02762,58.1,26.05
2014-04-22,0.007084,0.06256,0.3875,0.02167,64.06,28.3
2014-04-23,0.009415,0.0627,0.4917,0.02858,86.94,45.6
2014-04-24,0.007793,0.06323,0.6206,0.0252,109.44,59.53
2014-04-25,0.0065,0.077,0.4126,0.02092,72.75,37.4
2014-04-26,0.0065,0.07,0.325,0.01721,64.6,28.38
2014-04-27,0.00408,0.02213,0.1042,0.02971,24.75,15.375
2014-04-28,0.004,0.01955,0.1,0.03041,11.65,7.22
2014-04-29,0.004,0.02116,0.1,0.03796,13.0,7.125
2014-04-30,0.00435,0.03418,0.1261,0.02768,25.83,11.21
2014-05-01,0.00625,0.0415,0.1625,0.02708,49.0,21.55
2014-05-02,0.007374,0.04404,0.35,0.0285,76.8,35.0
2014-05-03,0.004623,0.032,0.10834,0.02417,32.0,14.164
2014-05-04,0.006542,0.03574,0.1958,0.02405,40.7,17.45
2014-05-05,0.00529,0.01979,0.1042,0.03326,47.6,17.45
2014-05-06,0.0065,0.03308,0.1292,0.02525,54.84,17.45
2014-05-07,0.007126,0.04245,0.1375,0.02792,45.72,19.75
2014-05-08,0.005085,0.03375,0.1583,0.02762,32.22,18.95
2014-05-09,0.006084,0.05426,0.404,0.01616,42.0,21.8
2014-05-10,0.005333,0.054,0.2625,0.02126,39.53,20.25
2014-05-11,0.005543,0.02097,0.1,0.04337,29.88,16.8
2014-05-12,0.007374,0.02487,0.2834,0.03836,38.75,24.2
2014-05-13,0.011,0.0396,0.5625,0.0431,83.7,42.9
2014-05-14,0.01161,0.03763,0.3174,0.05222,75.7,38.34
2014-05-15,0.007458,0.03497,0.2,0.03357,48.78,23.17
2014-05-16,0.008835,0.05164,0.3584,0.01895,52.1,21.25
2014-05-17,0.01033,0.0638,0.421,0.02133,63.03,27.12
2014-05-18,0.00862,0.0492,0.3374,0.03062,64.0,28.25
2014-05-19,0.009705,0.06256,0.3167,0.01825,63.25,28.8
2014-05-20,0.00804,0.04904,0.1917,0.02621,74.94,32.56
2014-05-21,0.006916,0.03607,0.125,0.02562,62.62,27.3
2014-05-22,0.007374,0.04816,0.2042,0.02692,49.88,26.17
2014-05-23,0.007416,0.04736,0.35,0.02542,74.94,42.53
2014-05-24,0.00733,0.04108,0.275,0.02704,78.6,37.97
2014-05-25,0.00733,0.026,0.2208,0.02684,49.6,29.17
2014-05-26,0.007126,0.02916,0.2167,0.03186,71.6,24.42
2014-05-27,0.011086,0.03925,0.3792,0.0463,143.1,49.5
2014-05-28,0.009346,0.04532,0.426,0.0554,157.6,60.0
2014-05-29,0.01133,0.04376,0.3916,0.04172,115.1,48.22
2014-05-30,0.01158,0.05597,0.2917,0.02583,79.1,28.17
2014-05-31,0.010666,0.05237,0.329,0.04083,115.3,44.34
2014-06-01,0.00929,0.03958,0.1958,0.03854,98.56,38.25
2014-06-02,0.00838,0.05084,0.2333,0.01709,78.75,38.47
2014-06-03,0.00771,0.02133,0.1,0.0288,23.5,13.375
2014-06-04,0.00804,0.01271,0.1,0.0421,20.8,10.914
2014-06-05,0.008125,0.01671,0.1,0.039,18.9,11.05
2014-06-06,0.00896,0.03482,0.1292,0.03021,32.38,15.664
2014-06-07,0.00996,0.0495,0.1958,0.023,41.72,19.83
2014-06-08,0.00996,0.02742,0.11664,0.033,38.53,20.58
2014-06-09,0.00967,0.04388,0.2042,0.02138,39.5,23.25
2014-06-10,0.00916,0.03433,0.1666,0.02759,30.0,18.7
2014-06-11,0.00887,0.03683,0.1708,0.013374,18.58,11.32
2014-06-12,0.00848,0.03084,0.2318,0.02104,23.95,14.25
2014-06-13,0.00808,0.0342,0.4666,0.02966,50.34,32.84
2014-06-14,0.00858,0.03333,0.3833,0.03342,35.84,21.08
2014-06-15,0.008545,0.02492,0.35,0.04507,44.0,25.83
2014-06-16,0.00875,0.04028,0.3792,0.02246,34.9,19.58
2014-06-17,0.01021,0.03754,0.6333,0.0383,67.3,45.72
2014-06-18,0.005936,0.02742,0.548,0.04214,53.88,34.28
2014-06-19,0.001,0.02525,0.4333,0.03284,48.5,31.3
2014-06-20,0.001,0.0273,0.4695,0.03061,45.6,29.86
2014-06-21,0.001,0.02158,0.3208,0.03104,22.3,14.2
2014-06-22,0.001,0.01557,0.275,0.02863,19.55,11.91
2014-06-23,0.001591,0.02782,0.525,0.01304,28.0,15.836
2014-06-24,0.003542,0.0499,0.4,0.02087,38.0,21.77
2014-06-25,0.004124,0.04495,0.5166,0.02747,47.4,32.12
2014-06-26,0.004,0.04285,0.421,0.02863,44.4,30.45
2014-06-27,0.0035,0.0404,0.279,0.02263,34.28,22.33
2014-06-28,0.00425,0.03128,0.275,0.044,36.75,23.33
2014-06-29,0.00396,0.03162,0.3,0.04172,32.28,18.25
2014-06-30,0.00475,0.05576,0.45,0.0248,33.75,21.25
2014-07-01,0.00425,0.05322,0.4792,0.03784,44.22,29.75
2014-07-02,0.004333,0.04208,0.5166,0.03967,65.2,43.6
2014-07-03,0.003042,0.02608,0.275,0.02884,20.38,13.914
2014-07-04,0.003124,0.03696,0.2,0.03038,18.2,11.625
2014-07-05,0.00375,0.0609,0.3958,0.02138,33.12,20.55
2014-07-06,0.003334,0.03583,0.2876,0.02408,25.0,16.42
2014-07-07,0.003542,0.04532,0.279,0.0376,31.38,19.83
2014-07-08,0.00408,0.05026,0.4167,0.01888,26.83,17.9
2014-07-09,0.00396,0.0339,0.2666,0.010544,19.38,11.336
2014-07-10,0.004208,0.03156,0.2417,0.02467,30.88,15.95
2014-07-11,0.006042,0.03662,0.6626,0.04813,59.72,35.12
2014-07-12,0.005543,0.03482,0.471,0.03708,69.94,47.84
2014-07-13,0.0045,0.02605,0.3792,0.02504,56.97,35.53
2014-07-14,0.00425,0.03195,0.4417,0.03084,70.2,48.1
2014-07-15,0.003666,0.04013,0.525,0.02855,85.44,57.66
2014-07-16,0.00439,0.03976,0.387,0.03078,51.5,33.5
2014-07-17,0.003458,0.0339,0.2125,0.01958,21.56,12.38
2014-07-18,0.003458,0.03897,0.2042,0.01955,14.875,9.25
2014-07-19,0.003626,0.03925,0.2666,0.01671,42.75,28.67
2014-07-20,0.003208,0.03192,0.3,0.02808,55.38,36.4
2014-07-21,0.005,0.04092,0.3,0.01854,52.38,33.62
2014-07-22,0.00375,0.02513,0.15,0.00404,22.45,11.46
2014-07-23,0.003166,0.04437,0.2917,0.007584,17.5,9.54
2014-07-24,0.003,0.04288,0.2542,0.01471,10.46,6.09
2014-07-25,0.003084,0.036,0.2333,0.00838,16.38,7.832
2014-07-26,0.003042,0.02,0.275,0.0414,32.38,19.83
2014-07-27,0.003084,0.02808,0.4958,0.05338,71.94,52.5
2014-07-28,0.003084,0.05087,0.554,0.02954,58.78,41.03
2014-07-29,0.003626,0.04086,0.3625,0.0333,34.25,24.1
2014-07-30,0.003304,0.04062,0.2827,0.01721,26.5,17.17
2014-07-31,0.003666,0.04343,0.35,0.00862,27.48,16.44
2014-08-01,0.003042,0.02725,0.1375,0.016,14.21,7.332
2014-08-02,0.003124,0.01784,0.1042,0.01813,11.79,6.0
2014-08-03,0.003084,0.012085,0.12085,0.01984,8.086,4.582
2014-08-04,0.002874,0.0331,0.2458,0.011375,11.23,6.125
2014-08-05,0.003626,0.0363,0.329,0.0252,46.38,29.2
2014-08-06,0.002832,0.05054,0.4624,0.02138,43.5,25.2
2014-08-07,0.00225,0.05762,0.5,0.005207,34.16,18.83
2014-08-08,0.002,0.02109,0.1459,0.02779,17.95,8.664
2014-08-09,0.002083,0.01738,0.175,0.0423,19.66,12.46
2014-08-10,0.002874,0.01842,0.125,0.02742,10.0,6.285
2014-08-11,0.003,0.03412,0.25,0.0207,24.62,14.29
2014-08-12,0.002916,0.042,0.3958,0.03784,56.56,38.7
2014-08-13,0.002459,0.05496,0.6084,0.0115,69.0,46.1
2014-08-14,0.0016365,0.03964,0.2727,0.01881,24.88,16.25
2014-08-15,0.003334,0.0429,0.3167,0.01991,30.05,18.0
2014-08-16,0.003626,0.05017,0.3792,0.01967,39.34,22.7
2014-08-17,0.003208,0.03937,0.3667,0.01329,27.95,16.92
2014-08-18,0.003,0.02008,0.1125,0.02287,9.54,5.0
2014-08-19,0.003374,0.04074,0.3208,0.009705,14.21,7.25
2014-08-20,0.003626,0.0566,0.4624,0.00579,29.7,16.56
2014-08-21,0.003334,0.0379,0.275,0.009834,13.336,7.418
2014-08-22,0.00396,0.03854,0.575,0.0288,63.0,40.53
2014-08-23,0.004333,0.04095,0.5127,0.02562,71.56,49.4
2014-08-24,0.004166,0.04117,0.5127,0.02509,54.62,35.5
2014-08-25,0.003918,0.02504,0.3708,0.02733,39.03,26.17
2014-08-26,0.003666,0.02696,0.1583,0.03075,10.836,5.875
2014-08-27,0.003042,0.02167,0.1,0.02208,8.29,4.19
2014-08-28,0.003262,0.03653,0.1696,0.02126,17.5,9.05
2014-08-29,0.003708,0.04605,0.2666,0.01741,23.67,12.875
2014-08-30,0.004166,0.03546,0.2125,0.02359,20.12,11.54
2014-08-31,0.004,0.0392,0.2084,0.01779,21.88,12.5
2014-09-01,0.00404,0.0509,0.3125,0.01971,26.75,16.08
2014-09-02,0.004,0.0359,0.1792,0.01412,18.88,10.95
2014-09-03,0.004,0.03192,0.15,0.01483,5.957,3.39
2014-09-04,0.00408,0.03796,0.1833,0.01637,14.04,8.086
2014-09-05,0.00458,0.04843,0.279,0.01904,23.75,14.336
2014-09-06,0.004665,0.04358,0.3374,0.02417,34.0,21.58
2014-09-07,0.004,0.0347,0.4167,0.02605,43.66,28.3
2014-09-08,0.004124,0.03333,0.404,0.02571,48.34,31.62
2014-09-09,0.00475,0.03445,0.3542,0.0285,52.84,32.84
2014-09-10,0.00404,0.04532,0.2625,0.02083,28.8,14.664
2014-09-11,0.004375,0.0422,0.2917,0.02092,37.62,21.62
2014-09-12,0.004917,0.05426,0.346,0.01087,34.88,21.3
2014-09-13,0.00425,0.03192,0.1958,0.02037,20.55,11.086
2014-09-14,0.00479,0.02605,0.1375,0.02345,18.58,8.54
2014-09-15,0.002958,0.03955,0.2458,0.02913,35.75,21.08
2014-09-16,0.002285,0.03244,0.2047,0.01938,36.75,15.375
2014-09-17,0.001708,0.01517,0.2834,0.00987,47.22,20.83
2014-09-18,0.00155,0.01093,0.235,0.0138,21.2,11.125
2014-09-19,0.002317,0.02345,0.4084,0.01396,29.58,14.414
2014-09-20,0.001542,0.02234,0.425,0.01791,33.0,19.25
2014-09-21,0.001,0.01517,0.4126,0.01563,31.33,17.83
2014-09-22,0.0015335,0.02043,0.3792,0.02162,26.88,16.66
2014-09-23,0.005,0.0227,0.296,0.02225,23.5,13.875
2014-09-24,0.006466,0.02155,0.3208,0.01842,16.52,10.52
2014-09-25,0.00494,0.03687,0.3958,0.01321,21.2,12.46
2014-09-26,0.005665,0.02634,0.3625,0.01471,22.58,13.29
2014-09-27,0.00725,0.02654,0.404,0.0205,31.3,16.95
2014-09-28,0.007668,0.02588,0.475,0.01496,40.62,24.67
2014-09-29,0.008,0.0342,0.5957,0.00675,42.78,24.2
2014-10-06,0.00375,0.02383,0.3083,0.02042,19.55,11.29
2014-10-07,0.00808,0.0356,0.3667,0.012375,29.95,16.38
2014-10-08,0.00927,0.0488,0.5273,0.00873,35.28,19.42
2014-11-03,0.005,0.02687,0.2217,0.01614,45.0,12.79
2014-11-05,0.005093,0.04645,0.475,0.01225,35.1,17.36
2014-11-06,0.00575,0.0452,0.55,0.015045,58.0,28.42
2014-11-07,0.0045,0.04825,0.4624,0.0065,50.88,19.3
2014-11-08,0.005333,0.0566,0.683,0.004208,62.78,29.2
2014-11-09,0.00408,0.0391,0.525,0.01591,57.22,26.62
2014-11-10,0.0045,0.05817,0.717,0.007042,54.5,28.55
2014-11-11,0.005123,0.06082,0.7544,0.00816,67.7,39.75
2014-11-12,0.003792,0.01787,0.279,0.022,42.97,16.58
2014-11-13,0.002666,0.019,0.2125,0.02075,79.9,19.08
2014-11-14,0.004333,0.0407,0.3667,0.01033,28.25,14.46
2014-11-15,0.00429,0.03625,0.3833,0.01083,32.84,17.95
2014-11-16,0.006,0.04462,0.521,0.009834,41.62,24.2
2014-11-17,0.003374,0.03017,0.4126,0.015335,30.08,19.88
2014-11-18,0.003666,0.0437,0.4792,0.010086,35.47,22.8
2014-11-19,0.004543,0.05338,0.679,0.008415,52.47,31.05
2014-11-20,0.005173,0.0596,0.7563,0.006607,60.3,36.75
2014-11-21,0.005043,0.05542,0.625,0.006626,55.22,32.97
2014-11-22,0.00408,0.05234,0.5625,0.005665,40.1,23.45
2014-11-23,0.003626,0.0314,0.5293,0.004707,53.6,30.0
2014-11-24,0.004917,0.04514,0.6333,0.00479,63.38,37.6
2014-11-25,0.004375,0.02596,0.3875,0.0046,28.55,17.08
2014-11-26,0.003584,0.0322,0.3792,0.0087,27.25,16.08
2014-11-27,0.004417,0.04828,0.6167,0.004875,45.53,25.38
2014-11-28,0.003374,0.03818,0.4792,0.005737,24.8,15.68
2014-11-29,0.003042,0.03265,0.4458,0.008705,17.12,10.086
2014-11-30,0.003042,0.02687,0.421,0.01083,14.96,9.164
2014-12-01,0.003166,0.01458,0.2834,0.02254,51.12,15.29
2014-12-02,0.003166,0.01808,0.2542,0.01854,87.2,23.38
2014-12-03,0.00375,0.0316,0.3374,0.01104,23.58,12.375
2014-12-04,0.00396,0.02063,0.3125,0.01938,43.4,16.67
2014-12-05,0.0045,0.01796,0.3042,0.02121,30.7,12.875
2014-12-06,0.004417,0.01955,0.3042,0.02066,33.22,14.21
2014-12-07,0.005207,0.03387,0.4792,0.00933,41.16,20.05
2014-12-08,0.004417,0.03653,0.5127,0.01292,39.25,22.33
2014-12-09,0.005123,0.0486,0.625,0.00733,45.6,26.12
2014-12-10,0.006416,0.05887,0.842,0.004166,47.6,29.77
2014-12-11,0.004375,0.02783,0.4875,0.01141,47.75,24.58
2014-12-12,0.004417,0.03568,0.475,0.01029,36.28,22.8
2014-12-13,0.004417,0.01746,0.329,0.01678,29.25,14.75
2014-12-14,0.00525,0.03442,0.5044,0.00771,32.22,18.55
2014-12-15,0.004417,0.0408,0.6,0.004124,41.6,25.08
2014-12-16,0.004875,0.0203,0.4333,0.015335,30.55,18.2
2014-12-17,0.003626,0.01221,0.2834,0.02246,21.48,9.78
2014-12-18,0.00446,0.03387,0.4666,0.01263,29.12,16.88
2014-12-19,0.00529,0.0502,0.675,0.00479,42.34,28.38
2014-12-20,0.00429,0.02841,0.5,0.01321,27.3,15.79
2014-12-21,0.003708,0.02116,0.35,0.013794,20.2,12.164
2014-12-22,0.004707,0.04166,0.5835,0.00646,27.38,17.27
2014-12-23,0.00579,0.0562,0.921,0.004375,42.22,29.17
2014-12-24,0.007374,0.0495,0.9,0.010376,52.22,32.4
2014-12-25,0.00404,0.02142,0.3708,0.01883,27.62,15.875
2014-12-26,0.004665,0.039,0.5127,0.00858,34.62,19.92
2014-12-27,0.005085,0.0538,0.821,0.005123,50.72,33.47
2014-12-28,0.00546,0.05658,1.037,0.00425,55.22,37.97
2014-12-29,0.0095,0.05508,0.9873,0.005833,108.75,66.5
2014-12-30,0.00723,0.05652,1.1045,0.00591,109.7,49.5
2014-12-31,0.0045,0.02992,0.471,0.0157,38.03,17.88
2015-01-01,0.0035,0.01104,0.3,0.02058,68.8,20.55
2015-01-02,0.004124,0.02208,0.375,0.01604,29.95,14.914
2015-01-03,0.005627,0.04175,0.6084,0.00579,36.4,21.08
2015-01-04,0.00575,0.0468,0.675,0.005627,41.22,25.05
2015-01-05,0.0087,0.0535,0.929,0.005085,72.3,42.34
2015-01-06,0.003708,0.02237,0.4333,0.0195,38.38,17.38
2015-01-07,0.00446,0.02367,0.3584,0.01859,36.25,15.79
2015-01-08,0.004623,0.04254,0.546,0.00929,44.97,22.2
2015-01-09,0.005917,0.0521,0.825,0.006,52.34,29.58
2015-01-10,0.00579,0.04425,0.6543,0.00979,37.38,21.38
2015-01-11,0.005585,0.02371,0.5,0.01833,45.4,23.95
2015-01-12,0.005043,0.04126,0.6084,0.0115,45.66,25.05
2015-01-13,0.005207,0.0551,0.842,0.005585,56.5,32.66
2015-01-14,0.006916,0.06168,0.9873,0.003626,69.1,41.25
2015-01-15,0.006542,0.05872,0.821,0.00596,61.16,36.4
2015-01-16,0.00529,0.03687,0.7666,0.012,79.3,48.03
2015-01-17,0.00404,0.023,0.3958,0.01895,35.6,19.67
2015-01-18,0.004333,0.03897,0.579,0.00721,31.83,17.39
2015-01-19,0.005627,0.02762,0.6416,0.01704,61.0,38.06
2015-01-20,0.0045,0.04425,0.5835,0.00671,44.22,31.27
2015-01-21,0.005833,0.05307,0.8,0.004833,56.34,30.95
2015-01-22,0.005207,0.04132,0.6543,0.01104,39.34,24.0
2015-01-23,0.005207,0.04495,0.6543,0.008,38.62,25.12
2015-01-24,0.005917,0.0528,0.704,0.008545,53.0,31.88
2015-01-25,0.00425,0.04187,0.7583,0.00617,57.53,33.9
2015-01-26,0.00408,0.03503,0.6543,0.01234,37.25,24.8
2015-01-27,0.004875,0.0245,0.525,0.01758,50.03,27.08
2015-01-28,0.004208,0.03497,0.5127,0.01171,44.25,19.58
2015-01-29,0.004818,0.048,0.709,0.004364,46.9,25.45
2015-01-30,0.004665,0.02742,0.5044,0.01762,39.47,20.62
2015-01-31,0.004875,0.03345,0.4834,0.01442,39.5,19.7
2015-02-01,0.003666,0.03717,0.5166,0.01354,31.08,17.67
2015-02-02,0.00425,0.05353,0.704,0.0065,41.6,23.2
2015-02-03,0.006,0.0639,0.85,0.0045,60.97,33.66
2015-02-04,0.00754,0.06076,1.033,0.01079,77.1,47.84
2015-02-05,0.009,0.0478,0.85,0.01787,92.3,55.34
2015-02-06,0.006832,0.04858,0.592,0.01342,52.12,28.61
2015-02-07,0.006626,0.04788,0.7085,0.01288,45.1,26.08
2015-02-08,0.003208,0.00916,0.3083,0.0293,106.3,27.12
2015-02-09,0.005,0.03017,0.4783,0.01587,37.66,18.83
2015-02-10,0.010666,0.05133,0.8125,0.00846,92.3,47.75
2015-02-11,0.00775,0.05228,0.7793,0.01125,84.56,45.28
2015-02-12,0.00475,0.0207,0.3667,0.02487,36.6,15.71
2015-02-13,0.00479,0.0345,0.4292,0.01808,32.47,17.75
2015-02-14,0.006126,0.0601,0.7207,0.00475,55.84,31.2
2015-02-15,0.0065,0.0374,0.7,0.02354,74.8,38.47
2015-02-16,0.004208,0.0362,0.6,0.0182,40.16,24.22
2015-02-17,0.00475,0.02713,0.65,0.02191,62.8,36.47
2015-02-18,0.005,0.02708,0.6875,0.022,61.97,43.12
2015-02-19,0.00425,0.03925,0.808,0.013084,64.94,39.38
2015-02-20,0.003918,0.03625,0.6875,0.01712,50.38,35.0
2015-02-21,0.003626,0.03796,0.55,0.010956,23.33,15.39
2015-02-22,0.003708,0.02425,0.4875,0.01717,234.8,31.17
2015-02-23,0.003458,0.02596,0.4583,0.01712,521.0,67.4
2015-02-24,0.004375,0.0355,0.5415,0.01625,96.1,23.45
2015-02-25,0.00552,0.04364,0.6216,0.01286,70.7,27.78
2015-02-26,0.003876,0.02129,0.4084,0.02533,36.25,18.05
2015-02-27,0.004124,0.02042,0.3916,0.0223,31.33,17.5
2015-02-28,0.00475,0.0425,0.55,0.00916,41.34,22.88
2015-03-01,0.00458,0.02412,0.4792,0.02162,96.7,28.42
2015-03-02,0.00579,0.04224,0.5415,0.012794,85.44,23.75
2015-03-03,0.005627,0.0406,0.5415,0.01537,50.78,23.33
2015-03-04,0.00404,0.014626,0.3708,0.02887,42.75,18.55
2015-03-05,0.004208,0.0356,0.521,0.01762,44.5,27.58
2015-03-06,0.005585,0.05396,0.6665,0.00887,47.78,28.95
2015-03-07,0.0055,0.05905,0.7666,0.01171,56.75,32.66
2015-03-08,0.007,0.05438,0.808,0.01692,90.8,53.75
2015-03-09,0.005627,0.02867,0.4917,0.02629,73.7,37.75
2015-03-10,0.003458,0.014206,0.329,0.02812,36.0,10.586
2015-03-11,0.005375,0.02663,0.4417,0.02429,42.4,17.69
2015-03-12,0.00479,0.02858,0.3916,0.02258,32.34,12.125
2015-03-13,0.005173,0.0343,0.522,0.02261,43.0,22.52
2015-03-14,0.00575,0.0432,0.5376,0.01904,41.22,20.22
2015-03-15,0.00679,0.05008,0.683,0.0157,47.16,26.27
2015-03-16,0.00725,0.066,0.7583,0.01241,90.4,46.75
2015-03-17,0.00921,0.0843,1.079,0.005707,129.6,77.94
2015-03-18,0.006126,0.0362,0.6543,0.02434,75.2,51.88
2015-03-19,0.005375,0.04425,0.579,0.02133,51.53,26.8
2015-03-20,0.00733,0.0645,0.821,0.01525,101.5,44.7
2015-03-21,0.011375,0.0643,0.925,0.02641,170.1,64.7
2015-03-22,0.006874,0.03476,0.696,0.02878,148.2,50.25
2015-03-23,0.004417,0.01846,0.3667,0.03522,58.84,15.46
2015-03-24,0.004375,0.04324,0.4666,0.01738,45.78,21.05
2015-03-25,0.005043,0.04755,0.4666,0.0169,39.78,21.52
2015-03-30,0.00564,0.05685,0.8,0.03226,147.9,47.97
2015-03-31,0.00625,0.05215,0.908,0.02191,111.94,61.72
2015-04-01,0.00404,0.02046,0.604,0.03214,20.08,13.86
2015-04-02,0.004707,0.02188,0.554,0.02892,22.0,13.35
2015-04-03,0.004333,0.038,0.8833,0.01442,33.16,18.53
2015-04-04,0.004,0.01866,0.454,0.0373,12.586,6.31
2015-04-05,0.003918,0.023,0.5083,0.02496,16.17,7.65
2015-04-06,0.00404,0.03436,0.6,0.01854,57.25,20.45
2015-04-07,0.003374,0.02692,0.4792,0.02162,35.28,17.75
2015-04-08,0.003292,0.03058,0.4792,0.0268,27.25,13.0
2015-04-09,0.005665,0.05832,0.704,0.01671,49.75,26.48
2015-04-10,0.005592,0.05453,0.6953,0.0229,53.38,28.05
